name,first_name,last_name,price,above_100
Amanda Campbell,Amanda,Campbell,179.5773151,True
Tiffany Keller,Tiffany,Keller,55.7058622,False
Pamela Marshall,Pamela,Marshall,103.1498794,True
Dawn Miranda,Dawn,Miranda,66.16407449,False
Anna Butler,Anna,Butler,57.16781141,False
Christopher Martin,Christopher,Martin,16.54291044,False
Vincent Martin,Vincent,Martin,169.3623968,True
Mason George,Mason,George,258.5268771,True
Marissa Avery,Marissa,Avery,275.7309335,True
Maurice Morgan,Maurice,Morgan,257.1985604,True
Sonia Lopez,Sonia,Lopez,207.2481926,True
Mark Richards,Mark,Richards,187.8888075,True
Norma Smith,Norma,Smith,243.070089,True
Brandy Villanueva,Brandy,Villanueva,210.421182,True
David Stevens,David,Stevens,217.3939597,True
Alexis Kim,Alexis,Kim,273.4334913,True
Roy Russo,Roy,Russo,149.82268,True
Tony Crawford,Tony,Crawford,109.7616456,True
Carolyn Richardson,Carolyn,Richardson,100.4691933,True
Alan Reyes,Alan,Reyes,6.140652941,False
Courtney Jensen,Courtney,Jensen,142.1727598,True
Randy Sullivan,Randy,Sullivan,75.73432253,False
Ryan Love,Ryan,Love,148.0630009,True
Kathy Valenzuela,Kathy,Valenzuela,173.5408457,True
Erica Pruitt,Erica,Pruitt,212.5520785,True
Natalie Flores,Natalie,Flores,47.71141376,False
Eileen Thomas,Eileen,Thomas,34.08037038,False
Kimberly Thompson,Kimberly,Thompson,231.9040724,True
Suzanne Hernandez,Suzanne,Hernandez,106.889458,True
William Hopkins,William,Hopkins,115.8133347,True
Martin Compton,Martin,Compton,86.43104415,False
Eric Hicks,Eric,Hicks,144.1125724,True
Madeline Preston,Madeline,Preston,277.7087797,True
Mary Carroll,Mary,Carroll,283.9518427,True
Holly Skinner,Holly,Skinner,119.6838428,True
Lawrence Jones,Lawrence,Jones,6.607550303,False
Tina Norton,Tina,Norton,184.8126069,True
April Jones,April,Jones,43.87704629,False
Jessica Gutierrez,Jessica,Gutierrez,168.4927971,True
Hayley Gibson,Hayley,Gibson,10.51878784,False
Jessica Riggs,Jessica,Riggs,120.5747683,True
Denise Peterson,Denise,Peterson,162.2819289,True
Jerry Brown,Jerry,Brown,268.8242106,True
Margaret Frazier,Margaret,Frazier,254.8209469,True
Ricky Johnson,Ricky,Johnson,100.2511703,True
Sara Romero,Sara,Romero,3.931396765,False
Samuel Reynolds,Samuel,Reynolds,1.321601458,False
Andrew Foley,Andrew,Foley,110.3610057,True
Anthony Gross,Anthony,Gross,104.4300506,True
Lee Barker,Lee,Barker,216.3364217,True
Amanda Li,Amanda,Li,258.3560628,True
Stephanie Davis,Stephanie,Davis,246.1360667,True
Don Rose MD,Don,Rose MD,185.0807171,True
Bradley Gibson,Bradley,Gibson,44.37564058,False
Heidi Ortiz,Heidi,Ortiz,72.5676395,False
Malik Clark,Malik,Clark,172.803059,True
Nicole Henderson DVM,Nicole,Henderson DVM,188.4701057,True
Katie Merritt,Katie,Merritt,93.32190104,False
Michelle Hall,Michelle,Hall,235.5891307,True
Amanda Martinez,Amanda,Martinez,109.8451354,True
Kenneth Cortez,Kenneth,Cortez,43.35799481,False
Cindy Lin,Cindy,Lin,191.9161242,True
Christopher Lucas,Christopher,Lucas,149.0145447,True
Veronica Sloan,Veronica,Sloan,122.0150809,True
Duane Alvarez,Duane,Alvarez,206.1329996,True
James Lee,James,Lee,241.7417132,True
Christopher Meza,Christopher,Meza,155.0057081,True
Nathaniel Miller,Nathaniel,Miller,244.6580051,True
Tracy Brown,Tracy,Brown,90.74709889,False
Mariah Cervantes,Mariah,Cervantes,52.08510319,False
Joshua Jones,Joshua,Jones,293.8213216,True
Brenda Jones,Brenda,Jones,264.2708843,True
Jennifer Booker,Jennifer,Booker,12.02511321,False
Seth Castaneda,Seth,Castaneda,10.92646812,False
Rachel Kennedy,Rachel,Kennedy,161.6721103,True
Susan Smith,Susan,Smith,2.813093506,False
Jordan Barnes,Jordan,Barnes,71.62466448,False
Brenda Turner,Brenda,Turner,288.0150336,True
James Stanley,James,Stanley,83.01264324,False
Matthew Brown,Matthew,Brown,24.27117954,False
Christian Little,Christian,Little,42.7509127,False
Thomas Valenzuela,Thomas,Valenzuela,140.6010983,True
Philip Hughes,Philip,Hughes,265.8403027,True
Gary Curry,Gary,Curry,276.4037536,True
Andrea Morrison,Andrea,Morrison,268.3671771,True
Norma Jenkins,Norma,Jenkins,257.8816286,True
Jill Ortiz,Jill,Ortiz,168.3387905,True
Jessica Howell,Jessica,Howell,55.09699628,False
James Henderson,James,Henderson,163.5006988,True
Nicholas Thomas,Nicholas,Thomas,204.0773565,True
Stephanie White,Stephanie,White,166.833234,True
Christopher Greene,Christopher,Greene,36.14365972,False
James Palmer,James,Palmer,118.0771682,True
Christine Cantrell,Christine,Cantrell,211.4962787,True
Christopher Lopez,Christopher,Lopez,17.11683357,False
Sandra Cook,Sandra,Cook,67.45307209,False
Pedro Dunn,Pedro,Dunn,116.3981006,True
Cassandra Gallagher,Cassandra,Gallagher,82.99376863,False
Daniel Guzman,Daniel,Guzman,202.3914416,True
Michael Hunt,Michael,Hunt,19.63313083,False
Leslie Preston,Leslie,Preston,232.9674767,True
Crystal Valdez,Crystal,Valdez,36.96034311,False
Luis Saunders,Luis,Saunders,136.6896047,True
Samantha Golden,Samantha,Golden,18.25944943,False
Brian Woods,Brian,Woods,207.7238054,True
Jay Parker,Jay,Parker,53.42922382,False
Janet Fleming,Janet,Fleming,160.5078275,True
Lance Williams,Lance,Williams,2.170543081,False
Rebecca Brooks,Rebecca,Brooks,228.4791343,True
Sara Oliver,Sara,Oliver,208.4079644,True
Megan Hickman,Megan,Hickman,165.1104102,True
Raymond Davis,Raymond,Davis,217.32736,True
Krystal Miller,Krystal,Miller,219.3866908,True
Brian Christian,Brian,Christian,197.1047485,True
Stephen Doyle,Stephen,Doyle,75.62902184,False
Carl Taylor,Carl,Taylor,271.8752715,True
Kathleen Peterson,Kathleen,Peterson,279.1604721,True
Teresa Mcintosh,Teresa,Mcintosh,204.471543,True
Ashley Hill,Ashley,Hill,221.4989596,True
Andrew Jacobs,Andrew,Jacobs,226.5094836,True
Jeffery Turner,Jeffery,Turner,172.146738,True
Christian Peterson,Christian,Peterson,229.5509836,True
Jason Burgess,Jason,Burgess,288.1309467,True
Crystal Herrera,Crystal,Herrera,95.15394812,False
Brenda Dean,Brenda,Dean,252.0255026,True
Kathleen Allen,Kathleen,Allen,148.1759137,True
Julie Suarez,Julie,Suarez,126.6045221,True
William Lee,William,Lee,219.7081508,True
Paige Sanders,Paige,Sanders,14.77249308,False
Devin Bates,Devin,Bates,152.2274338,True
Patricia Olsen,Patricia,Olsen,110.1679882,True
Becky Hernandez,Becky,Hernandez,222.2333333,True
Marie Lamb,Marie,Lamb,40.27252313,False
Nathan Flores,Nathan,Flores,101.8936459,True
Brandon Gonzalez,Brandon,Gonzalez,60.52303081,False
John Henderson,John,Henderson,248.4076042,True
Samuel Bell,Samuel,Bell,92.53696137,False
Chase Reed,Chase,Reed,71.9476409,False
Timothy Nichols,Timothy,Nichols,227.970889,True
Mitchell Owen,Mitchell,Owen,153.7919479,True
Amy Baker,Amy,Baker,36.80578714,False
Duane Gomez,Duane,Gomez,244.0834338,True
Ashley Caldwell,Ashley,Caldwell,130.8171695,True
Maria Hampton,Maria,Hampton,288.5692027,True
Kathy Schneider,Kathy,Schneider,42.12818501,False
Christopher Johnson,Christopher,Johnson,160.177871,True
Alison Rojas,Alison,Rojas,294.6816429,True
Susan Valdez,Susan,Valdez,60.26333489,False
David Frank,David,Frank,163.051206,True
Jason Conway,Jason,Conway,139.2688476,True
Nathan Reid,Nathan,Reid,233.0631577,True
Amy Klein,Amy,Klein,35.59591008,False
Victoria Johnson,Victoria,Johnson,46.62876129,False
Sara Adams,Sara,Adams,124.1548865,True
Charles Reid,Charles,Reid,63.79578805,False
Angela Davis,Angela,Davis,266.9483443,True
Brittany Nicholson,Brittany,Nicholson,39.77148045,False
William Dunn,William,Dunn,225.412815,True
Jon James,Jon,James,11.05366645,False
Heather Boyle,Heather,Boyle,234.2114192,True
Martin Robinson,Martin,Robinson,45.61899672,False
Lindsay Brewer,Lindsay,Brewer,152.2561172,True
Christopher Mitchell,Christopher,Mitchell,122.2296097,True
Renee Martin,Renee,Martin,103.8007634,True
Nathaniel Kelly,Nathaniel,Kelly,278.6711932,True
Jesus Martinez,Jesus,Martinez,1.741610191,False
Mark Kim,Mark,Kim,260.9460802,True
Kimberly Mccullough,Kimberly,Mccullough,175.7063953,True
Kevin Richardson,Kevin,Richardson,233.3962134,True
Kim Kramer,Kim,Kramer,159.7285379,True
Shelly Warren,Shelly,Warren,223.9957527,True
Keith Parker,Keith,Parker,165.2856722,True
Rebecca Pearson,Rebecca,Pearson,34.08557462,False
Thomas Turner,Thomas,Turner,102.5115671,True
Ernest Blake,Ernest,Blake,279.7736437,True
Kimberly Aguilar,Kimberly,Aguilar,254.503909,True
Parker Chandler DDS,Parker,Chandler DDS,105.0988489,True
Patricia Jordan,Patricia,Jordan,293.1542586,True
Edward Pearson,Edward,Pearson,186.5174652,True
Thomas Guzman,Thomas,Guzman,35.01257377,False
Christina Lewis,Christina,Lewis,276.7217628,True
Nicole Green,Nicole,Green,173.7777278,True
Sandra Ayers,Sandra,Ayers,203.8614101,True
Kimberly Gould,Kimberly,Gould,116.9645689,True
Cory Johnson,Cory,Johnson,290.1908301,True
Lisa Butler,Lisa,Butler,33.22539775,False
Stephanie Gomez,Stephanie,Gomez,134.8962191,True
Dennis Figueroa,Dennis,Figueroa,293.5063554,True
Michelle Spencer,Michelle,Spencer,296.9458364,True
Austin Zuniga,Austin,Zuniga,189.9701356,True
Sarah Mora,Sarah,Mora,152.0602036,True
David Brown,David,Brown,222.4466494,True
Regina Smith,Regina,Smith,104.488275,True
John Gardner,John,Gardner,90.71613517,False
Melissa Levy,Melissa,Levy,101.5050273,True
Brandon Powell,Brandon,Powell,12.1046252,False
Vanessa Alvarez,Vanessa,Alvarez,160.5638252,True
Michael Wu,Michael,Wu,26.41273072,False
Jenny Fox,Jenny,Fox,289.1982327,True
Elizabeth Cole,Elizabeth,Cole,111.4431733,True
Justin Holmes,Justin,Holmes,279.0448103,True
Steve Carey,Steve,Carey,266.7866531,True
Ryan Miller,Ryan,Miller,240.0594432,True
Alvin Blair,Alvin,Blair,212.2618704,True
John Pearson,John,Pearson,106.2357684,True
Marcus Mejia,Marcus,Mejia,164.1050274,True
Antonio Simon,Antonio,Simon,103.8962515,True
Maria Mccall,Maria,Mccall,244.0777072,True
Linda Robinson,Linda,Robinson,33.16893391,False
Emily Rodriguez,Emily,Rodriguez,124.8103967,True
Samantha Morrison,Samantha,Morrison,68.09438499,False
Johnny Clark,Johnny,Clark,11.42250221,False
Brandon Hanson,Brandon,Hanson,129.2842923,True
Dana Mcclain,Dana,Mcclain,127.6452244,True
Christine Ramos,Christine,Ramos,94.47688435,False
Lisa Holloway MD,Lisa,Holloway MD,220.8854738,True
Melissa Gibson,Melissa,Gibson,166.7242068,True
Michael Fernandez,Michael,Fernandez,200.3551632,True
Karen Woods,Karen,Woods,153.6317697,True
Kimberly Stone,Kimberly,Stone,235.9922733,True
Alexander Cook,Alexander,Cook,214.5809698,True
Adam Jones,Adam,Jones,66.05270665,False
Michelle Hale,Michelle,Hale,160.332909,True
Dawn Perez,Dawn,Perez,221.7845339,True
Michael Smith,Michael,Smith,269.7764571,True
Pamela Willis,Pamela,Willis,258.6407833,True
Tracy Coleman,Tracy,Coleman,65.24906648,False
Amanda Jones,Amanda,Jones,61.84863952,False
Alexis Bradford,Alexis,Bradford,184.4562198,True
Eric Elliott,Eric,Elliott,272.0600434,True
Richard Tucker,Richard,Tucker,2.106609758,False
Elizabeth Andersen,Elizabeth,Andersen,7.886266805,False
Rhonda White,Rhonda,White,221.1733665,True
Annette Kaufman,Annette,Kaufman,200.003827,True
Kenneth Brown,Kenneth,Brown,260.5486352,True
Joshua Brown,Joshua,Brown,151.7365522,True
Monique Thompson,Monique,Thompson,229.1693307,True
Tammy Anderson,Tammy,Anderson,246.6641717,True
Robert Foster,Robert,Foster,23.9205959,False
Destiny Lutz,Destiny,Lutz,93.7962228,False
Phillip White,Phillip,White,252.4260402,True
Jeffrey Reeves,Jeffrey,Reeves,237.8640463,True
Michelle Dodson,Michelle,Dodson,25.13036482,False
Brandy Allen,Brandy,Allen,141.1964105,True
Stephanie Decker,Stephanie,Decker,188.2798449,True
Deborah Carter,Deborah,Carter,157.0933645,True
Donna Lloyd,Donna,Lloyd,129.2668984,True
Jason Brown,Jason,Brown,179.5356747,True
Michelle Keller,Michelle,Keller,255.2075003,True
Loretta Haynes,Loretta,Haynes,26.40453589,False
Ryan Vaughn,Ryan,Vaughn,174.7084888,True
Dan Smith,Dan,Smith,33.04343359,False
Alex Brown,Alex,Brown,231.2045332,True
Ethan Lee,Ethan,Lee,22.86368908,False
Jose Martinez,Jose,Martinez,72.80481604,False
Stacey Yates,Stacey,Yates,196.3324196,True
Alejandra Strickland,Alejandra,Strickland,238.5211626,True
Paula Gregory,Paula,Gregory,63.86627777,False
Joseph Lozano,Joseph,Lozano,288.2552215,True
Dean Thomas,Dean,Thomas,291.9138486,True
Sue Lee,Sue,Lee,229.6867408,True
Anna Long,Anna,Long,282.5645113,True
Madison Richardson,Madison,Richardson,231.6005976,True
Kelly Buchanan,Kelly,Buchanan,190.7070828,True
Robert Brown,Robert,Brown,216.259389,True
Felicia Sawyer,Felicia,Sawyer,137.9030061,True
Julian Edwards,Julian,Edwards,150.3449245,True
David Salazar,David,Salazar,77.45842821,False
Annette Watson,Annette,Watson,76.7825944,False
Joshua Williams,Joshua,Williams,177.5164745,True
Daniel Yoder,Daniel,Yoder,119.2342859,True
Daniel Nelson,Daniel,Nelson,98.27456386,False
Gary White,Gary,White,271.019816,True
Jason Campbell,Jason,Campbell,273.3106244,True
Elizabeth Watson,Elizabeth,Watson,86.42236772,False
Kenneth Wright,Kenneth,Wright,182.4366238,True
Robert Perez,Robert,Perez,239.5851297,True
David Clark,David,Clark,23.0325238,False
Beverly Leon,Beverly,Leon,106.1063763,True
Robert Wright,Robert,Wright,50.0234143,False
James Thomas,James,Thomas,86.77348735,False
Derrick Wells,Derrick,Wells,181.4218065,True
Devin Neal,Devin,Neal,86.96007678,False
Linda Baker,Linda,Baker,147.1263919,True
Amanda Ray,Amanda,Ray,137.8128328,True
Bruce Williams,Bruce,Williams,71.30022792,False
Amy Castillo,Amy,Castillo,249.5469844,True
Kyle Turner,Kyle,Turner,161.1618002,True
Steven Mason,Steven,Mason,111.8827068,True
Kimberly Kelly,Kimberly,Kelly,240.4231917,True
Melissa Ellis,Melissa,Ellis,98.58946201,False
Kelli Olson,Kelli,Olson,237.5734494,True
Mark Mcmillan,Mark,Mcmillan,214.1569316,True
Erin Bautista,Erin,Bautista,77.6242888,False
Joseph Holt,Joseph,Holt,84.95214506,False
Dean Foster,Dean,Foster,275.7451504,True
Luis Smith,Luis,Smith,232.2317515,True
Nicholas Hughes,Nicholas,Hughes,119.2977956,True
Alexis Marshall,Alexis,Marshall,135.4593376,True
Nathan Jones,Nathan,Jones,156.5333442,True
Debra Jordan,Debra,Jordan,96.86625469,False
Billy Rose,Billy,Rose,13.66865285,False
Amber Stephens,Amber,Stephens,288.2365496,True
Sandra Williamson DDS,Sandra,Williamson DDS,58.32246701,False
Mikayla Wiggins,Mikayla,Wiggins,171.0312758,True
Wesley Lowery,Wesley,Lowery,71.51598238,False
Brandon Cruz,Brandon,Cruz,268.4069694,True
Tracy York,Tracy,York,133.9126496,True
Jessica Adams,Jessica,Adams,169.2223021,True
Diana Flores,Diana,Flores,140.9103144,True
Anthony Brooks,Anthony,Brooks,56.34749333,False
Joan Cruz,Joan,Cruz,153.9731859,True
Lauren Ray,Lauren,Ray,235.5282522,True
Becky Reid,Becky,Reid,222.1800929,True
Robert Fisher,Robert,Fisher,174.6666517,True
Christopher Clark,Christopher,Clark,206.7775415,True
Leah Palmer,Leah,Palmer,82.10118057,False
Erin Campbell,Erin,Campbell,223.7648021,True
Michael Smith,Michael,Smith,190.5819912,True
Carolyn Gonzalez,Carolyn,Gonzalez,35.19868853,False
Evan Jackson,Evan,Jackson,250.4831534,True
Corey Mitchell,Corey,Mitchell,229.272452,True
Wesley Shaw,Wesley,Shaw,78.19470358,False
Angela Lopez,Angela,Lopez,123.473429,True
Mariah Jones,Mariah,Jones,7.586662029,False
Melissa Yates,Melissa,Yates,191.7388305,True
Pamela Boyd,Pamela,Boyd,42.57642339,False
Chad Hill MD,Chad,Hill MD,237.3886818,True
Dalton Marshall,Dalton,Marshall,44.79388508,False
Megan Davis,Megan,Davis,185.4160533,True
Jay Hunt,Jay,Hunt,11.93981724,False
Craig Brady,Craig,Brady,114.0308021,True
James Cooper,James,Cooper,162.9563775,True
Timothy Cabrera,Timothy,Cabrera,246.8016085,True
Jeremy Lewis,Jeremy,Lewis,3.085548783,False
Justin Kemp,Justin,Kemp,238.3356701,True
Sean Roach,Sean,Roach,288.9094841,True
Jeffery Steele,Jeffery,Steele,116.5865443,True
Albert Sellers,Albert,Sellers,70.52448058,False
Jennifer Snyder,Jennifer,Snyder,252.1510533,True
John Scott,John,Scott,54.0948882,False
Gabrielle Brown DVM,Gabrielle,Brown DVM,125.2778312,True
Devon Ramsey,Devon,Ramsey,151.3679071,True
Linda Palmer,Linda,Palmer,259.9650837,True
Laura Vargas,Laura,Vargas,19.47538112,False
Felicia Stewart,Felicia,Stewart,271.3900354,True
Jennifer Garza,Jennifer,Garza,288.0417712,True
Antonio Lewis,Antonio,Lewis,26.06155907,False
Andrew Nielsen,Andrew,Nielsen,249.5687264,True
Lindsay Carpenter,Lindsay,Carpenter,84.75981129,False
Chris Stewart,Chris,Stewart,75.24103915,False
Robert Moore,Robert,Moore,263.4141129,True
Timothy Ray,Timothy,Ray,141.8626914,True
Scott Day,Scott,Day,198.0654936,True
Nathaniel Armstrong,Nathaniel,Armstrong,20.87450709,False
Amanda Brown,Amanda,Brown,212.9058973,True
Larry Wilson,Larry,Wilson,182.0331257,True
Joshua Thompson,Joshua,Thompson,69.44828294,False
Kim Howell,Kim,Howell,36.96354785,False
Kristin Lindsey,Kristin,Lindsey,64.39004043,False
Erin Flowers,Erin,Flowers,193.6398263,True
Samuel Anderson,Samuel,Anderson,262.2680717,True
Jennifer Burke DDS,Jennifer,Burke DDS,274.3026974,True
Kelly Douglas,Kelly,Douglas,34.36564262,False
Nancy Marshall,Nancy,Marshall,267.3828578,True
Jorge Johnson,Jorge,Johnson,116.1714636,True
Amy French,Amy,French,165.8016929,True
Virginia Chambers DDS,Virginia,Chambers DDS,89.89633639,False
Mary Pollard,Mary,Pollard,158.0790313,True
Edward Norris,Edward,Norris,26.97375079,False
Deborah Bailey,Deborah,Bailey,234.6758898,True
Jennifer Jones,Jennifer,Jones,165.0022525,True
Sonya Griffith,Sonya,Griffith,138.6171528,True
Patrick Gallagher,Patrick,Gallagher,104.1610535,True
Jonathan Miller,Jonathan,Miller,98.37584933,False
Heather Ballard,Heather,Ballard,284.5814233,True
Andre Manning,Andre,Manning,194.9905545,True
Ashley Soto,Ashley,Soto,79.2445099,False
Elizabeth Clark,Elizabeth,Clark,269.4168408,True
Patricia Young,Patricia,Young,130.6553075,True
Marisa Campbell,Marisa,Campbell,84.44272785,False
Timothy Davis,Timothy,Davis,171.1168554,True
Mitchell Ibarra,Mitchell,Ibarra,161.7834286,True
Chelsea Chen,Chelsea,Chen,36.22563908,False
Paul Taylor,Paul,Taylor,69.55631424,False
Henry Roach,Henry,Roach,1.959007179,False
Thomas Mcclain,Thomas,Mcclain,299.1307739,True
Dennis Williams,Dennis,Williams,275.2683661,True
Paul Stein,Paul,Stein,102.8911782,True
Susan Christensen,Susan,Christensen,37.48220654,False
Crystal Brown,Crystal,Brown,16.57201119,False
Crystal Lowe,Crystal,Lowe,144.5014692,True
Brian Baker,Brian,Baker,74.18584275,False
Molly Fischer,Molly,Fischer,10.65318304,False
Karen Morton,Karen,Morton,126.9280583,True
Mark Green,Mark,Green,123.1451656,True
Karen Davis,Karen,Davis,108.2090437,True
Joanna Figueroa,Joanna,Figueroa,187.2572904,True
Paula Barker,Paula,Barker,102.0455125,True
Adam White,Adam,White,23.99088409,False
Melinda Fitzpatrick,Melinda,Fitzpatrick,295.4867362,True
Joseph Perry,Joseph,Perry,81.57617561,False
Victoria Moore,Victoria,Moore,228.8735816,True
Heather Herman,Heather,Herman,61.0629953,False
Timothy Clark,Timothy,Clark,146.9213215,True
Nathaniel Wells,Nathaniel,Wells,20.65123885,False
Cindy Pitts,Cindy,Pitts,60.39039483,False
Travis Johnson,Travis,Johnson,98.5076599,False
Nichole Townsend,Nichole,Townsend,245.1680542,True
Jessica Allen,Jessica,Allen,137.7334625,True
Charles Wright,Charles,Wright,99.76504328,False
Laura Lopez,Laura,Lopez,7.703221405,False
Julie Castillo,Julie,Castillo,211.5372125,True
Robert Young,Robert,Young,267.4230523,True
Randy Bauer,Randy,Bauer,54.47848217,False
Joel Webb,Joel,Webb,254.011257,True
Christopher Bright,Christopher,Bright,229.0627694,True
Maria Reyes,Maria,Reyes,245.7685786,True
Christopher Larson,Christopher,Larson,255.8959554,True
Evan Richardson,Evan,Richardson,199.7802439,True
Brittany Salinas,Brittany,Salinas,106.0009251,True
Theodore Schultz,Theodore,Schultz,66.3966506,False
Allen Hall,Allen,Hall,248.783453,True
Mark Bailey,Mark,Bailey,146.1999589,True
Ashley Barton,Ashley,Barton,184.837686,True
Melissa Reid,Melissa,Reid,164.9964809,True
Kevin Frazier,Kevin,Frazier,188.9327571,True
Jacqueline Russell,Jacqueline,Russell,182.9477248,True
Jeremy Davidson,Jeremy,Davidson,238.4692929,True
Vincent Taylor,Vincent,Taylor,19.99434316,False
Daniel Alexander,Daniel,Alexander,257.703959,True
Katherine Brooks,Katherine,Brooks,16.25110869,False
Donna Malone,Donna,Malone,263.6211952,True
Sarah Carlson,Sarah,Carlson,155.112039,True
Stephen Stafford,Stephen,Stafford,86.76268915,False
Molly Grant,Molly,Grant,114.8491929,True
Vanessa Chase,Vanessa,Chase,7.770786949,False
Katrina Miller,Katrina,Miller,247.2659961,True
Karen Hancock,Karen,Hancock,282.6177794,True
Raymond Brooks,Raymond,Brooks,204.8726848,True
Amanda Reynolds,Amanda,Reynolds,90.21503715,False
Sandra Marquez,Sandra,Marquez,138.1701187,True
Eric Gregory,Eric,Gregory,24.92979482,False
Mary Allen,Mary,Allen,255.2531379,True
Michael Santos,Michael,Santos,193.4995193,True
Ronnie Ali,Ronnie,Ali,229.6159426,True
Jeff Wilson,Jeff,Wilson,114.6760877,True
John Richardson,John,Richardson,207.195461,True
Reginald Barnes,Reginald,Barnes,46.8780625,False
Joseph Beasley,Joseph,Beasley,298.3722237,True
Kyle Brown,Kyle,Brown,106.8841519,True
Ruth Ballard,Ruth,Ballard,299.9455478,True
Michael Bradley,Michael,Bradley,203.917107,True
Derek Sandoval,Derek,Sandoval,143.0956665,True
Kayla Brown,Kayla,Brown,123.1057042,True
Rodney Harrison,Rodney,Harrison,118.4162955,True
Whitney Sims,Whitney,Sims,284.5855067,True
Carly Wagner,Carly,Wagner,212.8393181,True
Brett House,Brett,House,193.7238018,True
Robert Weaver,Robert,Weaver,109.6290182,True
Steve Gonzalez,Steve,Gonzalez,146.1933084,True
David Fisher,David,Fisher,290.1779819,True
Leonard King,Leonard,King,24.0939262,False
Beth Martinez,Beth,Martinez,23.52767675,False
Elizabeth Lewis,Elizabeth,Lewis,173.6053214,True
Nicole Small,Nicole,Small,159.8582487,True
Anthony Cline,Anthony,Cline,250.2882021,True
Spencer Ware,Spencer,Ware,159.5202685,True
Willie Erickson,Willie,Erickson,116.3402762,True
Brent Moore,Brent,Moore,155.6385418,True
Maria Hunt,Maria,Hunt,285.7458256,True
Robert Howard,Robert,Howard,174.4724454,True
Katherine Smith,Katherine,Smith,96.91551318,False
Andrea Meza,Andrea,Meza,143.0006511,True
Nathan Crane,Nathan,Crane,83.56558574,False
Douglas Delgado DDS,Douglas,Delgado DDS,85.5223837,False
Mariah Garrison,Mariah,Garrison,192.7734629,True
Dennis Perez,Dennis,Perez,138.2202857,True
Veronica Berry,Veronica,Berry,248.7978665,True
Kristine Holland,Kristine,Holland,248.5495161,True
Daniel Nguyen,Daniel,Nguyen,282.2088346,True
Kelly Gregory,Kelly,Gregory,159.7472068,True
Shawn Brown,Shawn,Brown,181.3796777,True
Danielle George,Danielle,George,274.2446679,True
Tiffany Brown,Tiffany,Brown,276.1991426,True
Alice Freeman,Alice,Freeman,137.1583738,True
Daniel Brown,Daniel,Brown,112.7636937,True
Jessica Hopkins,Jessica,Hopkins,122.3518376,True
April Bryant,April,Bryant,266.6719848,True
Christopher Miller,Christopher,Miller,158.2431072,True
Duane Smith,Duane,Smith,195.3278749,True
Madeline Sandoval,Madeline,Sandoval,121.1743498,True
Victoria Kirk,Victoria,Kirk,3.666987419,False
Paul Davis,Paul,Davis,252.5040028,True
Robert Dickerson,Robert,Dickerson,11.98827381,False
Kevin Lambert,Kevin,Lambert,4.531036969,False
Sheila Morton,Sheila,Morton,170.343201,True
Leonard Martinez,Leonard,Martinez,93.22430955,False
Melanie Dennis,Melanie,Dennis,209.669112,True
Melissa Cline,Melissa,Cline,107.4820325,True
Timothy Williams,Timothy,Williams,258.0104815,True
Kimberly Anderson,Kimberly,Anderson,87.97839743,False
Sarah Simmons,Sarah,Simmons,244.2757279,True
Michael Bryan,Michael,Bryan,233.2848903,True
Peter Lopez DVM,Peter,Lopez DVM,140.0412394,True
Philip Oliver,Philip,Oliver,21.30464474,False
Sara Hodges,Sara,Hodges,277.3543759,True
Richard Hicks,Richard,Hicks,73.36766831,False
Michael Brown,Michael,Brown,37.87051913,False
Destiny Roy,Destiny,Roy,223.4763302,True
Kimberly Baker,Kimberly,Baker,80.46348769,False
Jamie Higgins,Jamie,Higgins,69.03028233,False
Preston Ferguson III,Preston,Ferguson III,221.4249566,True
Rachel Montgomery,Rachel,Montgomery,29.08534279,False
Rebecca Walls,Rebecca,Walls,215.2717793,True
Matthew Collins,Matthew,Collins,238.6680373,True
Thomas Forbes,Thomas,Forbes,72.71031133,False
Caitlin Shelton,Caitlin,Shelton,220.3252086,True
Robert Stephens,Robert,Stephens,3.606464206,False
Jennifer Lin,Jennifer,Lin,192.9587531,True
Diana Carney,Diana,Carney,97.78448666,False
Kevin Mayo,Kevin,Mayo,51.803837,False
Nicholas West,Nicholas,West,16.2045173,False
Mitchell Kelley,Mitchell,Kelley,13.07861103,False
Andre Boyd,Andre,Boyd,253.5211663,True
James Knight,James,Knight,22.56984826,False
Andrew Lee,Andrew,Lee,70.51262949,False
David Clay MD,David,Clay MD,236.9824129,True
Craig Mitchell,Craig,Mitchell,166.2891034,True
Jennifer Evans,Jennifer,Evans,2.977011972,False
Scott Schroeder,Scott,Schroeder,236.1997291,True
Kathleen Gallagher DVM,Kathleen,Gallagher DVM,291.677987,True
Benjamin Davis,Benjamin,Davis,51.11857044,False
Luis Mathis,Luis,Mathis,299.1938817,True
Rachel Thomas,Rachel,Thomas,161.3312866,True
Erin Henry,Erin,Henry,11.73608077,False
Daniel Chen,Daniel,Chen,254.1665472,True
Katie Parker,Katie,Parker,13.94906194,False
Melissa Robinson,Melissa,Robinson,205.8781089,True
Samuel Dalton,Samuel,Dalton,14.08357426,False
Nicole Jones,Nicole,Jones,51.59257197,False
James Baker,James,Baker,170.9273169,True
Amanda Hopkins,Amanda,Hopkins,200.6433574,True
Eric Rodriguez,Eric,Rodriguez,103.935463,True
Rebecca Gallagher MD,Rebecca,Gallagher MD,221.5435451,True
Paul Daniels,Paul,Daniels,232.54837,True
